O*NET-SOC Code,risacLetters,ProblemSolving_LV,CriticalThinking_LV,ProblemSolving_Score100,CriticalThinking_Score100,ProblemSolving_ReqLevel,CriticalThinking_ReqLevel,BigFive_Openness_Proxy100,BigFive_Conscientiousness_Proxy100,BigFive_Extraversion_Proxy100,BigFive_Agreeableness_Proxy100,BigFive_EmotionalStability_Proxy100
41-9011.00,EC,2.38,3.0,34.0,42.85714285714285,Low,Mid,70.16666666666667,75.4,68.125,82.99999999999999,63.5
41-9012.00,AR,1.75,1.88,25.0,26.857142857142858,Low,Low,56.16666666666666,62.349999999999994,41.75,62.33333333333334,50.74999999999999
41-9021.00,EC,2.88,3.88,41.14285714285714,55.42857142857143,Low,Mid,77.41666666666667,87.9,73.75,77.16666666666667,88.99999999999999
41-9022.00,EC,3.0,4.0,42.85714285714285,57.14285714285714,Mid,Mid,71.66666666666669,87.99999999999999,70.75,76.91666666666667,90.5
41-9031.00,EC,4.0,4.0,57.14285714285714,57.14285714285714,Mid,Mid,83.66666666666667,89.84999999999998,76.875,78.83333333333333,84.00000000000001
41-9041.00,EC,2.0,3.12,28.57142857142857,44.57142857142857,Low,Mid,67.66666666666667,74.3,60.62499999999999,64.08333333333333,75.0
41-9091.00,EC,2.25,3.12,32.142857142857146,44.57142857142857,Low,Mid,62.24999999999999,74.60000000000001,53.625,66.0,43.75
43-1011.00,EC,3.25,3.88,46.42857142857143,55.42857142857143,Mid,Mid,73.16666666666666,81.75000000000001,80.25,79.33333333333333,83.0
43-2011.00,CR,2.12,2.75,30.28571428571429,39.285714285714285,Low,Low,55.58333333333333,75.29999999999998,65.125,77.16666666666667,83.0
43-2021.00,CS,2.5,2.88,35.714285714285715,41.14285714285714,Low,Low,70.5,81.95000000000002,72.375,80.91666666666669,87.5
43-3011.00,CE,2.88,3.5,41.14285714285714,50.0,Low,Mid,67.25,80.24999999999997,44.125,59.0,77.0
43-3021.00,C,2.62,3.25,37.42857142857143,46.42857142857143,Low,Mid,71.08333333333333,84.05,66.0,77.91666666666666,76.0
43-3031.00,CE,2.88,3.25,41.14285714285714,46.42857142857143,Low,Mid,69.5,81.1,66.0,72.83333333333331,71.0
43-3041.00,CE,2.25,3.25,32.142857142857146,46.42857142857143,Low,Mid,67.83333333333333,80.79999999999998,65.25000000000001,78.33333333333334,90.99999999999999
43-3051.00,CE,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,80.41666666666667,88.7,62.25000000000001,76.91666666666667,81.0
43-3061.00,CE,3.12,3.75,44.57142857142857,53.57142857142857,Mid,Mid,77.41666666666667,84.65,65.0,77.83333333333333,81.0
43-3071.00,CE,2.88,3.25,41.14285714285714,46.42857142857143,Low,Mid,71.66666666666667,83.05,67.375,76.08333333333333,82.0
43-4011.00,CE,2.88,3.62,41.14285714285714,51.71428571428572,Low,Mid,68.66666666666667,85.05000000000003,54.75,52.75,84.74999999999999
43-4021.00,CE,2.75,3.75,39.285714285714285,53.57142857142857,Low,Mid,68.0,83.1,50.24999999999999,61.083333333333336,73.25
43-4031.00,CE,2.62,3.38,37.42857142857143,48.285714285714285,Low,Mid,71.74999999999999,86.1,76.0,84.5,85.25
43-4041.00,CE,2.25,3.38,32.142857142857146,48.285714285714285,Low,Mid,61.916666666666664,77.34999999999998,58.875,67.16666666666667,80.5
43-4051.00,CE,3.0,3.5,42.85714285714285,50.0,Mid,Mid,73.66666666666667,87.3,65.875,78.75000000000001,89.25
43-4061.00,CS,3.0,3.62,42.85714285714285,51.71428571428572,Mid,Mid,71.41666666666667,82.39999999999998,69.375,79.08333333333333,86.5
43-4071.00,C,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,67.5,76.69999999999999,60.62499999999999,70.25,71.25
43-4081.00,CS,2.75,3.5,39.285714285714285,50.0,Low,Mid,70.58333333333331,83.64999999999998,71.625,81.83333333333331,87.00000000000001
43-4111.00,CS,3.12,3.25,44.57142857142857,46.42857142857143,Mid,Mid,79.5,85.00000000000001,70.75,86.75,90.99999999999999
43-4121.00,CS,2.12,2.88,30.28571428571429,41.14285714285714,Low,Low,69.25,70.85000000000001,59.12500000000001,74.75,66.0
43-4131.00,CE,3.0,4.0,42.85714285714285,57.14285714285714,Mid,Mid,67.08333333333334,82.65,55.49999999999999,64.91666666666666,75.25
43-4141.00,CE,2.62,3.5,37.42857142857143,50.0,Low,Mid,68.58333333333334,83.35000000000001,71.75,76.08333333333334,80.0
43-4151.00,CE,2.62,3.5,37.42857142857143,50.0,Low,Mid,73.00000000000001,84.35,83.125,87.83333333333334,93.25000000000001
43-4161.00,CE,2.75,3.62,39.285714285714285,51.71428571428572,Low,Mid,64.83333333333334,74.20000000000002,58.25,74.25,70.25
43-4171.00,CE,2.62,3.0,37.42857142857143,42.85714285714285,Low,Mid,70.41666666666666,77.85,72.125,78.41666666666667,82.0
43-4181.00,CS,3.0,3.62,42.85714285714285,51.71428571428572,Mid,Mid,71.08333333333334,81.65,76.875,85.58333333333333,88.75
43-5011.00,CE,2.88,3.62,41.14285714285714,51.71428571428572,Low,Mid,69.91666666666667,80.1,54.625,52.5,87.99999999999999
43-5011.01,CE,3.12,3.38,44.57142857142857,48.285714285714285,Mid,Mid,81.83333333333334,87.84999999999998,69.75,73.5,93.25000000000001
43-5021.00,CR,2.38,2.62,34.0,37.42857142857143,Low,Low,53.5,71.2,23.875,53.83333333333334,36.5
43-5031.00,CR,3.12,3.88,44.57142857142857,55.42857142857143,Mid,Mid,66.5,83.0,66.375,78.66666666666666,96.0
43-5032.00,CR,3.0,3.75,42.85714285714285,53.57142857142857,Mid,Mid,64.83333333333333,81.90000000000002,77.49999999999999,76.49999999999999,92.0
43-5041.00,CR,2.62,2.75,37.42857142857143,39.285714285714285,Low,Low,63.41666666666668,74.05000000000001,61.625,64.08333333333333,70.0
43-5051.00,CR,2.5,3.25,35.714285714285715,46.42857142857143,Low,Mid,67.91666666666667,82.84999999999998,58.74999999999999,70.0,77.0
43-5052.00,CR,2.12,2.75,30.28571428571429,39.285714285714285,Low,Low,65.83333333333331,77.2,45.12499999999999,58.08333333333334,74.25
43-5053.00,CR,2.0,2.62,28.57142857142857,37.42857142857143,Low,Low,58.91666666666667,68.7,53.87500000000001,61.66666666666666,67.25
43-5061.00,CE,3.12,3.62,44.57142857142857,51.71428571428572,Mid,Mid,80.58333333333331,85.25,71.125,75.91666666666666,81.25
43-5071.00,CR,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,63.24999999999999,70.55,56.125,66.25,62.0
43-5111.00,CR,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,62.08333333333332,78.25000000000001,59.12500000000001,65.49999999999999,69.75
43-6011.00,CE,3.0,3.75,42.85714285714285,53.57142857142857,Mid,Mid,72.58333333333334,81.0,67.0,78.66666666666666,70.75
43-6012.00,CE,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,71.41666666666667,82.70000000000002,69.875,76.16666666666667,81.74999999999999
43-6013.00,CS,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,64.08333333333334,81.1,66.375,82.08333333333336,83.0
43-6014.00,CE,2.62,3.62,37.42857142857143,51.71428571428572,Low,Mid,69.33333333333334,80.30000000000001,63.375,78.41666666666667,74.5
43-9021.00,CR,2.5,2.88,35.714285714285715,41.14285714285714,Low,Low,87.08333333333333,93.65,79.125,89.41666666666667,90.99999999999999
43-9022.00,C,2.0,2.5,28.57142857142857,35.714285714285715,Low,Low,74.00000000000001,77.54999999999998,48.62500000000001,69.16666666666667,76.0
43-9031.00,CA,3.62,3.88,51.71428571428572,55.42857142857143,Mid,Mid,75.25000000000001,85.9,54.0,69.75000000000001,84.00000000000001
43-9041.00,CE,2.88,3.38,41.14285714285714,48.285714285714285,Low,Mid,62.83333333333333,81.5,53.87500000000001,71.83333333333333,72.5
43-9051.00,CR,1.88,2.88,26.857142857142858,41.14285714285714,Low,Low,59.75,76.1,56.75,67.58333333333333,73.0
43-9061.00,C,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,66.75,79.35000000000001,53.25,72.66666666666666,77.49999999999999
43-9071.00,CR,2.5,2.62,35.714285714285715,37.42857142857143,Low,Low,57.666666666666664,64.8,51.625,59.66666666666667,61.75000000000001
43-9081.00,CA,2.38,3.0,34.0,42.85714285714285,Low,Mid,64.75,81.25,47.75,58.5,61.0
43-9111.00,CI,3.38,3.88,48.285714285714285,55.42857142857143,Mid,Mid,65.66666666666666,80.0,55.25,65.75000000000001,68.75
45-1011.00,ER,3.12,3.75,44.57142857142857,53.57142857142857,Mid,Mid,69.41666666666667,76.4,67.24999999999999,66.33333333333333,73.0
45-2011.00,RC,3.25,4.0,46.42857142857143,57.14285714285714,Mid,Mid,63.83333333333333,77.0,60.5,68.08333333333331,72.0
45-2021.00,RC,2.88,3.25,41.14285714285714,46.42857142857143,Low,Mid,61.499999999999986,70.55,54.37499999999999,61.0,56.99999999999999
45-2041.00,RC,1.62,2.25,23.142857142857142,32.142857142857146,Low,Low,36.66666666666667,58.650000000000006,41.99999999999999,53.25000000000001,48.5
45-2091.00,RC,2.38,2.75,34.0,39.285714285714285,Low,Low,60.66666666666668,66.95,54.625,60.416666666666664,59.75
45-2092.00,RC,2.5,2.62,35.714285714285715,37.42857142857143,Low,Low,60.416666666666664,67.89999999999999,53.75,59.75,57.99999999999999
45-2093.00,R,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,71.66666666666669,68.89999999999998,43.25,48.083333333333336,49.75000000000001
45-3031.00,RC,2.12,2.38,30.28571428571429,34.0,Low,Low,67.33333333333333,73.25000000000001,43.75,48.16666666666668,56.75
45-4011.00,RC,2.5,3.0,35.714285714285715,42.85714285714285,Low,Mid,65.91666666666667,76.05,71.24999999999999,75.0,77.75000000000001
45-4021.00,RC,2.5,3.0,35.714285714285715,42.85714285714285,Low,Mid,64.66666666666666,68.75,48.0,59.75,63.0
45-4022.00,RC,2.12,2.75,30.28571428571429,39.285714285714285,Low,Low,66.08333333333333,70.19999999999999,51.5,57.08333333333334,70.5
45-4023.00,CR,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,69.33333333333334,77.55000000000001,60.74999999999999,64.33333333333331,69.25
47-1011.00,EC,3.25,3.38,46.42857142857143,48.285714285714285,Mid,Mid,76.08333333333333,87.75,81.125,74.08333333333333,84.25
47-1011.03,RE,3.25,3.62,46.42857142857143,51.71428571428572,Mid,Mid,70.5,78.4,70.37500000000001,75.33333333333334,82.74999999999999
47-2011.00,RC,3.12,3.12,44.57142857142857,44.57142857142857,Mid,Mid,63.749999999999986,75.29999999999998,60.25,64.75,47.5
47-2021.00,RC,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,67.83333333333333,80.14999999999999,56.375,65.08333333333333,65.0
47-2022.00,R,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,64.66666666666666,83.05,63.24999999999999,64.08333333333333,60.25
47-2031.00,RC,2.88,3.62,41.14285714285714,51.71428571428572,Low,Mid,67.83333333333333,81.54999999999998,68.875,71.91666666666666,76.0
47-2041.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,67.08333333333334,78.10000000000001,69.0,69.5,67.5
47-2042.00,RC,2.5,2.88,35.714285714285715,41.14285714285714,Low,Low,65.66666666666666,73.94999999999999,43.625,55.99999999999999,58.25
47-2043.00,RC,2.5,2.38,35.714285714285715,34.0,Low,Low,67.25,76.75,49.500000000000014,54.25,67.0
47-2044.00,RC,2.75,3.12,39.285714285714285,44.57142857142857,Low,Mid,68.25,77.30000000000001,52.87500000000001,56.833333333333336,71.25
47-2051.00,RC,2.62,2.38,37.42857142857143,34.0,Low,Low,54.333333333333336,71.89999999999999,58.75,60.5,68.75
47-2053.00,RC,2.38,2.38,34.0,34.0,Low,Low,54.166666666666664,72.74999999999999,59.00000000000001,63.0,64.0
47-2061.00,RC,2.62,2.62,37.42857142857143,37.42857142857143,Low,Low,50.916666666666664,64.6,49.24999999999999,64.25,64.0
47-2071.00,RC,2.5,2.88,35.714285714285715,41.14285714285714,Low,Low,62.91666666666668,70.05000000000001,59.5,59.583333333333336,66.0
47-2072.00,RC,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,57.91666666666666,71.10000000000001,57.62499999999999,67.33333333333333,73.25
47-2073.00,RC,2.62,3.0,37.42857142857143,42.85714285714285,Low,Mid,78.41666666666667,82.05,63.625,70.58333333333334,78.49999999999999
47-2081.00,RC,2.5,2.62,35.714285714285715,37.42857142857143,Low,Low,61.33333333333333,70.89999999999999,54.37499999999999,64.75,66.25
47-2082.00,RC,2.25,2.38,32.142857142857146,34.0,Low,Low,53.83333333333332,60.60000000000001,55.75,51.83333333333332,44.25
47-2111.00,RC,3.0,3.75,42.85714285714285,53.57142857142857,Mid,Mid,74.33333333333333,76.05,60.74999999999999,60.75000000000001,63.74999999999999
47-2121.00,RC,2.5,3.0,35.714285714285715,42.85714285714285,Low,Mid,62.25000000000001,71.8,54.25,55.58333333333333,66.75
47-2131.00,RC,2.12,2.75,30.28571428571429,39.285714285714285,Low,Low,66.16666666666666,69.25000000000001,62.0,64.75,61.25000000000001
47-2132.00,RC,2.38,3.0,34.0,42.85714285714285,Low,Mid,75.16666666666667,79.65,68.625,74.33333333333333,76.49999999999999
47-2141.00,RC,2.12,3.0,30.28571428571429,42.85714285714285,Low,Mid,69.66666666666667,77.8,69.5,67.58333333333333,73.25
47-2142.00,RC,2.5,2.38,35.714285714285715,34.0,Low,Low,74.41666666666666,82.90000000000002,54.49999999999999,66.75,76.75
47-2151.00,RC,2.38,3.0,34.0,42.85714285714285,Low,Mid,66.08333333333333,77.8,64.125,66.75,73.25
47-2152.00,RC,2.88,3.5,41.14285714285714,50.0,Low,Mid,72.16666666666667,79.1,68.75,63.416666666666664,75.25
47-2152.04,RC,3.0,3.5,42.85714285714285,50.0,Mid,Mid,76.75,87.3,81.62500000000001,82.91666666666666,79.25
47-2161.00,RC,2.25,2.62,32.142857142857146,37.42857142857143,Low,Low,59.166666666666664,67.05,58.375,61.24999999999999,61.5
47-2171.00,RC,2.38,2.88,34.0,41.14285714285714,Low,Low,70.33333333333334,81.1,70.875,64.33333333333331,75.49999999999999
47-2181.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,69.5,79.80000000000001,60.375,68.91666666666666,64.25
47-2211.00,RC,2.62,3.0,37.42857142857143,42.85714285714285,Low,Mid,63.33333333333333,78.4,63.87499999999999,62.0,64.0
47-2221.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,64.0,73.00000000000001,69.375,73.66666666666669,64.0
47-2231.00,RC,3.0,3.5,42.85714285714285,50.0,Mid,Mid,67.66666666666667,81.69999999999999,75.62500000000001,78.41666666666667,79.5
47-3011.00,RC,2.38,2.38,34.0,34.0,Low,Low,57.666666666666664,67.25,56.75,62.416666666666664,56.75
47-3012.00,RC,2.12,2.75,30.28571428571429,39.285714285714285,Low,Low,70.41666666666666,74.3,61.74999999999999,64.33333333333334,69.0
47-3013.00,RC,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,57.50000000000001,77.75000000000001,57.75,63.24999999999999,73.0
47-3014.00,RC,2.12,2.25,30.28571428571429,32.142857142857146,Low,Low,57.91666666666666,67.10000000000001,59.62499999999999,60.25,62.0
47-3015.00,RC,2.0,2.38,28.57142857142857,34.0,Low,Low,63.33333333333333,69.15,49.37499999999999,57.83333333333333,69.25
47-3016.00,RC,2.62,2.25,37.42857142857143,32.142857142857146,Low,Low,62.41666666666666,76.4,61.5,63.66666666666667,70.5
47-4011.00,RC,3.0,3.88,42.85714285714285,55.42857142857143,Mid,Mid,68.0,79.80000000000001,54.49999999999999,61.66666666666667,75.0
47-4011.01,CR,3.38,3.88,48.285714285714285,55.42857142857143,Mid,Mid,66.08333333333333,80.65,53.37499999999999,61.75000000000001,62.0
47-4021.00,RC,3.12,3.25,44.57142857142857,46.42857142857143,Mid,Mid,77.41666666666667,80.15,59.875,59.83333333333333,79.25
47-4031.00,RC,2.5,2.88,35.714285714285715,41.14285714285714,Low,Low,63.49999999999999,74.55000000000001,66.5,62.24999999999999,71.0
47-4041.00,RC,3.0,3.62,42.85714285714285,51.71428571428572,Mid,Mid,69.66666666666667,78.60000000000001,70.375,77.50000000000001,77.25
47-4051.00,RC,2.75,2.75,39.285714285714285,39.285714285714285,Low,Low,53.5,64.75,52.75,64.0,54.50000000000001
47-4061.00,RC,2.38,3.0,34.0,42.85714285714285,Low,Mid,62.66666666666666,67.69999999999999,59.375,65.49999999999999,62.0
47-4071.00,RC,3.0,3.0,42.85714285714285,42.85714285714285,Mid,Mid,60.74999999999999,64.64999999999999,53.87500000000001,62.08333333333332,59.25
47-4091.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,53.25000000000001,72.0,59.375,68.33333333333333,64.0
47-4099.03,RC,2.38,3.25,34.0,46.42857142857143,Low,Mid,63.083333333333336,73.29999999999998,65.75,71.33333333333334,66.25
47-5011.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,65.75000000000001,70.8,65.875,70.41666666666666,73.25
47-5012.00,RC,3.12,3.25,44.57142857142857,46.42857142857143,Mid,Mid,65.49999999999999,77.30000000000001,69.0,66.16666666666666,77.0
47-5013.00,RC,3.0,3.25,42.85714285714285,46.42857142857143,Mid,Mid,67.91666666666667,74.05,70.75,67.66666666666667,72.0
47-5022.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,60.25,68.75,53.25,60.08333333333334,67.0
47-5023.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,70.0,72.55,55.25,60.83333333333334,71.75
47-5032.00,RC,3.25,3.5,46.42857142857143,50.0,Mid,Mid,67.74999999999999,79.65,58.25,62.5,80.25
47-5041.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,67.33333333333333,72.35000000000001,63.5,65.41666666666667,70.5
47-5043.00,RC,2.38,3.0,34.0,42.85714285714285,Low,Mid,59.66666666666667,72.10000000000001,63.25000000000001,67.16666666666667,64.25
47-5044.00,RC,2.5,2.75,35.714285714285715,39.285714285714285,Low,Low,61.75000000000001,65.99999999999999,57.125,60.5,63.74999999999999
47-5051.00,RC,2.5,2.62,35.714285714285715,37.42857142857143,Low,Low,60.333333333333336,65.7,57.62499999999999,63.083333333333336,52.0
47-5071.00,RC,2.12,2.25,30.28571428571429,32.142857142857146,Low,Low,47.75,60.30000000000001,56.375,52.749999999999986,61.0
47-5081.00,RC,2.62,2.88,37.42857142857143,41.14285714285714,Low,Low,59.75,69.05000000000001,55.25,60.25,59.75
49-1011.00,EC,3.62,3.88,51.71428571428572,55.42857142857143,Mid,Mid,69.25,75.50000000000001,69.0,69.58333333333334,80.0
49-2011.00,RC,3.12,3.12,44.57142857142857,44.57142857142857,Mid,Mid,68.16666666666666,75.10000000000001,35.0,42.58333333333333,65.75
49-2021.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,74.66666666666667,79.90000000000002,62.74999999999999,68.66666666666666,74.0
49-2022.00,RC,3.25,3.75,46.42857142857143,53.57142857142857,Mid,Mid,67.58333333333333,76.25,62.375,70.16666666666667,74.5
49-2091.00,RC,3.5,3.75,50.0,53.57142857142857,Mid,Mid,72.5,83.85000000000001,59.62499999999999,65.16666666666667,73.0
49-2092.00,RC,3.0,3.38,42.85714285714285,48.285714285714285,Mid,Mid,73.16666666666669,78.94999999999999,59.375,66.08333333333333,79.75000000000001
49-2093.00,RC,3.0,3.0,42.85714285714285,42.85714285714285,Mid,Mid,75.75,84.89999999999999,76.375,78.25,76.75
49-2094.00,RC,3.88,3.75,55.42857142857143,53.57142857142857,Mid,Mid,74.66666666666667,77.0,59.12500000000001,65.75000000000001,68.25
49-2095.00,RC,3.0,3.38,42.85714285714285,48.285714285714285,Mid,Mid,79.08333333333333,84.2,72.37499999999999,77.08333333333333,79.75000000000001
49-2096.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,64.5,81.19999999999999,51.125,62.16666666666667,67.0
49-2097.00,RC,3.12,3.5,44.57142857142857,50.0,Mid,Mid,59.50000000000001,75.05000000000001,55.375,56.166666666666664,65.75
49-2098.00,RC,3.0,3.5,42.85714285714285,50.0,Mid,Mid,78.83333333333333,84.05,69.625,72.33333333333333,81.0
49-3011.00,RC,3.88,4.0,55.42857142857143,57.14285714285714,Mid,Mid,69.58333333333333,86.3,63.87499999999999,58.91666666666667,71.0
49-3021.00,RC,3.0,3.0,42.85714285714285,42.85714285714285,Mid,Mid,72.83333333333334,83.64999999999998,54.75000000000001,57.08333333333333,73.25
49-3022.00,RC,2.5,2.75,35.714285714285715,39.285714285714285,Low,Low,67.83333333333333,75.0,63.0,64.41666666666667,67.25
49-3023.00,RC,3.0,3.5,42.85714285714285,50.0,Mid,Mid,61.16666666666667,72.0,43.25,50.499999999999986,61.75000000000001
49-3031.00,RC,3.0,3.38,42.85714285714285,48.285714285714285,Mid,Mid,63.916666666666664,74.14999999999999,58.25,63.58333333333333,68.0
49-3041.00,RC,3.0,3.62,42.85714285714285,51.71428571428572,Mid,Mid,70.16666666666667,78.25000000000001,62.125,70.83333333333334,67.75
49-3042.00,RC,3.25,3.38,46.42857142857143,48.285714285714285,Mid,Mid,71.5,75.95,51.87500000000001,58.00000000000001,68.5
49-3043.00,RC,2.62,3.38,37.42857142857143,48.285714285714285,Low,Mid,67.16666666666667,62.3,50.24999999999999,55.75,58.75
49-3051.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,70.25,78.90000000000002,53.624999999999986,64.08333333333333,62.0
49-3052.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,70.33333333333334,88.80000000000001,55.375,64.83333333333334,76.49999999999999
49-3053.00,RC,2.75,3.0,39.285714285714285,42.85714285714285,Low,Mid,70.08333333333333,73.55000000000001,50.62500000000001,56.166666666666664,60.0
49-3091.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,80.0,80.3,67.875,76.75,81.0
49-3092.00,RC,2.88,3.5,41.14285714285714,50.0,Low,Mid,67.66666666666666,75.50000000000001,54.25,63.66666666666667,68.75
49-3093.00,RC,2.25,2.38,32.142857142857146,34.0,Low,Low,70.75,76.8,51.625,60.16666666666667,74.0
49-9011.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,69.41666666666667,73.94999999999999,60.12500000000001,67.83333333333333,60.75000000000001
49-9012.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,65.33333333333333,71.50000000000001,57.75,62.75000000000001,61.75000000000001
49-9021.00,RC,3.25,3.62,46.42857142857143,51.71428571428572,Mid,Mid,74.75,84.7,65.99999999999999,73.41666666666667,69.5
49-9031.00,RC,3.0,3.25,42.85714285714285,46.42857142857143,Mid,Mid,64.08333333333333,79.70000000000002,50.125,63.75000000000001,70.75
49-9041.00,RC,3.0,3.5,42.85714285714285,50.0,Mid,Mid,74.33333333333333,79.1,60.5,62.83333333333333,70.0
49-9043.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,76.08333333333333,75.6,56.49999999999999,68.75,67.5
49-9044.00,RC,3.0,3.0,42.85714285714285,42.85714285714285,Mid,Mid,70.0,88.14999999999999,61.375,72.00000000000001,79.5
49-9045.00,RC,2.12,3.0,30.28571428571429,42.85714285714285,Low,Mid,52.083333333333336,69.19999999999999,49.5,58.00000000000001,66.25
49-9051.00,RC,3.0,3.0,42.85714285714285,42.85714285714285,Mid,Mid,65.16666666666667,80.60000000000001,63.87500000000001,69.91666666666667,77.0
49-9052.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,70.75,81.25,64.875,74.5,81.0
49-9061.00,RC,3.12,3.38,44.57142857142857,48.285714285714285,Mid,Mid,59.66666666666667,73.65,42.50000000000001,48.083333333333336,68.75
49-9062.00,RC,3.0,3.75,42.85714285714285,53.57142857142857,Mid,Mid,65.25,80.39999999999998,44.375,61.583333333333336,68.75
49-9063.00,RA,2.88,3.25,41.14285714285714,46.42857142857143,Low,Mid,71.49999999999999,87.9,41.125,52.99999999999999,63.0
49-9064.00,RC,2.88,3.0,41.14285714285714,42.85714285714285,Low,Mid,62.583333333333336,78.3,51.75000000000001,61.75000000000001,62.74999999999999
49-9071.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,73.75,72.2,56.00000000000001,65.0,69.5
49-9081.00,RC,3.0,3.12,42.85714285714285,44.57142857142857,Mid,Mid,67.16666666666667,74.95,64.25,72.25000000000001,73.25
49-9091.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,64.5,70.24999999999999,51.125,61.499999999999986,85.5
49-9092.00,RI,3.12,3.75,44.57142857142857,53.57142857142857,Mid,Mid,76.0,84.94999999999999,68.37500000000001,70.5,86.00000000000001
49-9094.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,75.41666666666667,89.75,55.375,68.25000000000001,87.99999999999999
49-9095.00,RC,3.25,3.25,46.42857142857143,46.42857142857143,Mid,Mid,74.58333333333334,75.64999999999999,72.37500000000001,74.33333333333333,77.25
49-9096.00,RC,3.0,3.0,42.85714285714285,42.85714285714285,Mid,Mid,68.91666666666666,78.75000000000001,66.12499999999999,70.66666666666667,69.25
49-9097.00,RC,3.0,3.38,42.85714285714285,48.285714285714285,Mid,Mid,58.08333333333334,68.95,47.875,56.99999999999999,70.75
49-9098.00,RC,2.12,2.75,30.28571428571429,39.285714285714285,Low,Low,59.33333333333333,71.2,57.375,67.33333333333333,70.5
49-9099.01,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,67.91666666666667,81.99999999999999,63.125,67.58333333333333,71.75
51-1011.00,EC,3.62,3.75,51.71428571428572,53.57142857142857,Mid,Mid,76.08333333333334,81.4,77.49999999999999,76.16666666666664,79.75000000000001
51-2011.00,RC,2.88,3.12,41.14285714285714,44.57142857142857,Low,Mid,70.08333333333333,85.55,58.5,69.58333333333333,65.25
51-2021.00,RC,1.88,2.88,26.857142857142858,41.14285714285714,Low,Low,68.83333333333333,78.64999999999999,71.50000000000001,71.16666666666666,71.75
51-2022.00,RC,2.5,3.0,35.714285714285715,42.85714285714285,Low,Mid,56.49999999999999,70.24999999999999,51.62500000000001,56.333333333333336,57.99999999999999
51-2023.00,RC,2.12,2.88,30.28571428571429,41.14285714285714,Low,Low,62.000000000000014,72.99999999999999,48.375,58.66666666666666,52.5
51-2031.00,RC,2.25,3.0,32.142857142857146,42.85714285714285,Low,Mid,70.0,75.0,61.12499999999999,69.91666666666667,65.25
51-2041.00,RC,2.12,2.38,30.28571428571429,34.0,Low,Low,66.33333333333334,71.2,52.5,62.5,66.0
51-2051.00,RC,2.88,2.88,41.14285714285714,41.14285714285714,Low,Low,65.49999999999999,77.10000000000001,58.62499999999999,63.0,70.75
51-2061.00,RC,2.75,2.88,39.285714285714285,41.14285714285714,Low,Low,68.41666666666667,74.8,43.375,51.16666666666667,53.0
51-2092.00,RC,2.62,2.88,37.42857142857143,41.14285714285714,Low,Low,68.08333333333333,74.45,62.74999999999999,67.33333333333333,73.25
51-3011.00,RC,2.0,3.0,28.57142857142857,42.85714285714285,Low,Mid,60.0,76.2,60.0,69.33333333333334,72.75
51-3021.00,RC,2.5,3.0,35.714285714285715,42.85714285714285,Low,Mid,60.16666666666666,73.6,61.87499999999999,70.83333333333334,70.5
51-3022.00,RC,2.12,2.88,30.28571428571429,41.14285714285714,Low,Low,62.24999999999999,77.60000000000001,65.125,63.66666666666667,69.25
51-3023.00,RC,1.75,1.88,25.0,26.857142857142858,Low,Low,69.08333333333333,77.0,59.25,63.0,76.75
